outlet,video_id,author,text,likes,published_at,reply_count,source,text_clean,score_positive,score_negative,score_neutral,score_compound,sentiment_label
CHANNELS,8mR-_5r3lJM,@okorogoodluck4492,Jezz...... I didn't see this coming at all. Wat a speech from the lioness of Nigeria. Standing and fighting for what is right and just.🙌,37,2025-03-11T21:50:35Z,1,YouTube,Jezz...... I didn't see this coming at all. Wat a speech from the lioness of Nigeria. Standing and fighting for what is right and just.,0.0,0.094,0.906,-0.3612,Negative
CHANNELS,8mR-_5r3lJM,@djangeldeeproot7383,This is great ❤,2,2025-03-11T23:03:07Z,0,YouTube,This is great,0.672,0.0,0.328,0.6249,Positive
CHANNELS,8mR-_5r3lJM,@AnthonyNwoye-r7w,Akpabio the more you look the less you see 😂😂😂,3,2025-03-11T21:13:28Z,0,YouTube,Akpabio the more you look the less you see,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@Sunystyle,Amazing !!!! Now we’re talking 🙌🏼,1,2025-03-11T22:31:31Z,0,YouTube,Amazing !!!! Now were talking,0.554,0.0,0.446,0.7156,Positive
CHANNELS,8mR-_5r3lJM,@JoyJoySunday,🕺🕺🕺🕺🕺🕺🕺🕺🕺🕺🕺 please you guys should for for her rescue from all the devil's ruling Nigeria,4,2025-03-11T21:18:58Z,1,YouTube,please you guys should for for her rescue from all the devil's ruling Nigeria,0.318,0.0,0.682,0.6808,Positive
CHANNELS,8mR-_5r3lJM,@OdeB750,"Well done mama Natasha
Please remain strong.

One with God is majority",2,2025-03-12T04:20:14Z,0,YouTube,Well done mama NatashaPlease remain strong.One with God is majority,0.344,0.0,0.656,0.4939,Positive
CHANNELS,8mR-_5r3lJM,@chidichukwutem,"Thank you so much for this boldness to fight against injustice and sexual harassment against opposite gender within Nigeria political arena.

God will continue to open more doors of help for you across the nations of the world and international organizations.

👍👍👍👍👍👍👍👍👋",4,2025-03-11T22:41:59Z,0,YouTube,Thank you so much for this boldness to fight against injustice and sexual harassment against opposite gender within Nigeria political arena.God will continue to open more doors of help for you across the nations of the world and international organizations.,0.16,0.188,0.652,-0.353,Negative
CHANNELS,8mR-_5r3lJM,@AdijetuMusa,❤❤❤❤ you my seasoned senator God bless you,2,2025-03-11T21:43:06Z,0,YouTube,you my seasoned senator God bless you,0.495,0.0,0.505,0.5994,Positive
CHANNELS,8mR-_5r3lJM,@HarunazMohammed,Nothing will happen to senate president. Carry go. Show of shame.,5,2025-03-11T22:13:19Z,1,YouTube,Nothing will happen to senate president. Carry go. Show of shame.,0.0,0.237,0.763,-0.4767,Negative
CHANNELS,8mR-_5r3lJM,@SouthSouth501Abain,God bless u 🙏 🙏 my Nigeria 🇳🇬 Queen 👑 💕 and thank u so much 🙏 🙏,1,2025-03-11T22:01:50Z,0,YouTube,God bless u my Nigeria Queen and thank u so much,0.481,0.0,0.519,0.7506,Positive
CHANNELS,8mR-_5r3lJM,@uwemmoses3098,I'm afraid..u may not return to the senate any more...let all the senators Start reading their red book to avoid circumstances like this... violating the Senate rules and regulations brought about this..,9,2025-03-11T22:31:33Z,7,YouTube,I'm afraid..u may not return to the senate any more...let all the senators Start reading their red book to avoid circumstances like this... violating the Senate rules and regulations brought about this..,0.066,0.167,0.767,-0.5893,Negative
CHANNELS,8mR-_5r3lJM,@PeternwaokoloEjinaka,This issue is taken a dangerous turn sometimes it is not good to fight women you may not know the outcome,5,2025-03-11T22:19:52Z,0,YouTube,This issue is taken a dangerous turn sometimes it is not good to fight women you may not know the outcome,0.085,0.214,0.701,-0.5142,Negative
CHANNELS,8mR-_5r3lJM,@Onwa1,"Good for them,they do things thinking no one will quiry them,this is big disgrace",2,2025-03-11T21:32:01Z,0,YouTube,"Good for them,they do things thinking no one will quiry them,this is big disgrace",0.15,0.28,0.57,-0.3612,Negative
CHANNELS,8mR-_5r3lJM,@emmanueloko3455,"Surprised me that Akpabio doesn't realize Natasha is a hard blood, She never backs down from challenges,  we don't have many of them in Nigeria",58,2025-03-11T21:21:08Z,4,YouTube,"Surprised me that Akpabio doesn't realize Natasha is a hard blood, She never backs down from challenges, we don't have many of them in Nigeria",0.163,0.052,0.785,0.2378,Positive
CHANNELS,8mR-_5r3lJM,@coralaigbokhan7368,May God cover you through,0,2025-03-11T22:16:05Z,0,YouTube,May God cover you through,0.344,0.0,0.656,0.2732,Positive
CHANNELS,8mR-_5r3lJM,@Koksbrown,She said what she said!,19,2025-03-11T21:15:56Z,1,YouTube,She said what she said!,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@claraosenie3242,Thank you precious dearest Sister Natasha; Lord bless you for your courage and protect you from the evil cabal.,6,2025-03-12T01:12:04Z,0,YouTube,Thank you precious dearest Sister Natasha Lord bless you for your courage and protect you from the evil cabal.,0.529,0.126,0.345,0.9186,Positive
CHANNELS,8mR-_5r3lJM,@kelvinogbeide313,Senator natasha is a strong and resilient woman. They should have known that no woman step on the political ring with men in Nigeria except lion hearted women like sen natasha. I started admiring her courage from her advocacy on the revival of Ajaokuta steel few years ago 🎉,10,2025-03-11T23:38:57Z,1,YouTube,Senator natasha is a strong and resilient woman. They should have known that no woman step on the political ring with men in Nigeria except lion hearted women like sen natasha. I started admiring her courage from her advocacy on the revival of Ajaokuta steel few years ago,0.204,0.039,0.757,0.8555,Positive
CHANNELS,8mR-_5r3lJM,@emmanueladejare4862,Major problem of selection into political offices are injustice!,1,2025-03-11T21:48:52Z,0,YouTube,Major problem of selection into political offices are injustice!,0.0,0.499,0.501,-0.7897,Negative
CHANNELS,8mR-_5r3lJM,@MeyisFloralFusion,Proud of Mummy  🙌🙌🙌🙌 I'm a proud kogite and a Nigerian.,19,2025-03-11T21:18:41Z,1,YouTube,Proud of Mummy I'm a proud kogite and a Nigerian.,0.437,0.0,0.563,0.7351,Positive
CHANNELS,8mR-_5r3lJM,@fulfuldeafrica6714,"I'm Very of Proud of You Hon. Distinguished Senator Natasha Akpoti. 
I Salute..ur Boldness!",0,2025-03-14T09:57:21Z,0,YouTube,I'm Very of Proud of You Hon. Distinguished Senator Natasha Akpoti. I Salute..ur Boldness!,0.34,0.0,0.66,0.7327,Positive
CHANNELS,8mR-_5r3lJM,@realtv1715,"This woman is a revolution herself. This means you are Gods chosen. Majority of Nigerian women are solidly behind you.

God bless and protect you. You shall win this fight.",3,2025-03-12T06:53:21Z,0,YouTube,This woman is a revolution herself. This means you are Gods chosen. Majority of Nigerian women are solidly behind you.God bless and protect you. You shall win this fight.,0.247,0.081,0.672,0.7351,Positive
CHANNELS,8mR-_5r3lJM,@ShettimaxTv,I am so so proud of you. You are indeed a strong woman. Kudos to you.,1,2025-03-11T21:31:03Z,0,YouTube,I am so so proud of you. You are indeed a strong woman. Kudos to you.,0.457,0.0,0.543,0.8988,Positive
CHANNELS,8mR-_5r3lJM,@victoragu2181,"I'm not sure what the IPU can do. However it's a good move for Sen Natasha.

What I see from here is a nobel price for her, not the politicians changing.",3,2025-03-11T21:52:15Z,2,YouTube,"I'm not sure what the IPU can do. However it's a good move for Sen Natasha.What I see from here is a nobel price for her, not the politicians changing.",0.088,0.06,0.852,0.2354,Positive
CHANNELS,8mR-_5r3lJM,@chijiokeezugwu7208,"Omo, this matter go really long... these guys are doomed.",1,2025-03-11T21:50:26Z,0,YouTube,"Omo, this matter go really long... these guys are doomed.",0.083,0.316,0.602,-0.6249,Negative
CHANNELS,8mR-_5r3lJM,@salihumahmud-fg3sq,Keep encouraging her ok. Nigeria is a sovereign state and not world body can dictate to us.,4,2025-03-11T23:20:13Z,4,YouTube,Keep encouraging her ok. Nigeria is a sovereign state and not world body can dictate to us.,0.175,0.0,0.825,0.5267,Positive
CHANNELS,8mR-_5r3lJM,@evelynachas_1805,I am in tears 😢😢😢 God will see you through Senator Natasha.,0,2025-03-12T13:06:47Z,0,YouTube,I am in tears God will see you through Senator Natasha.,0.162,0.146,0.692,0.0516,Positive
CHANNELS,8mR-_5r3lJM,@isahadam2278,"These lady is well groomed, I wish her the best",3,2025-03-11T21:43:04Z,2,YouTube,"These lady is well groomed, I wish her the best",0.562,0.0,0.438,0.8402,Positive
CHANNELS,8mR-_5r3lJM,@ElyanahElyanah-c6o,"Thank you ma .
Thank you for standing up.. you'll stand tall.",0,2025-03-12T21:41:07Z,0,YouTube,Thank you ma .Thank you for standing up.. you'll stand tall.,0.357,0.0,0.643,0.6124,Positive
CHANNELS,8mR-_5r3lJM,@teammichael,Justice for Natasha !!! 👊🏿,22,2025-03-11T21:06:50Z,0,YouTube,Justice for Natasha !!!,0.588,0.0,0.412,0.6458,Positive
CHANNELS,8mR-_5r3lJM,@asmausalisushehu747,"Proud of you Natasha, women are so troubled with this sexual harassment we are just praying for God help.",2,2025-03-11T21:41:00Z,0,YouTube,"Proud of you Natasha, women are so troubled with this sexual harassment we are just praying for God help.",0.338,0.239,0.423,0.2579,Positive
CHANNELS,8mR-_5r3lJM,@Trinitytrade-m2x,She could have tendered an apology letter but she stood her ground 👍👍,3,2025-03-12T06:00:45Z,1,YouTube,She could have tendered an apology letter but she stood her ground,0.19,0.0,0.81,0.09,Positive
CHANNELS,8mR-_5r3lJM,@ChidilimNwafor,"I started with you my able Senator. You are my Princess any day, anytime! The Almighty GOD will grant you Victory! GOD Bless you.

Akpabio the Dictator of the Senator, the game is up!  Nonsense!",12,2025-03-11T21:05:40Z,0,YouTube,"I started with you my able Senator. You are my Princess any day, anytime! The Almighty GOD will grant you Victory! GOD Bless you.Akpabio the Dictator of the Senator, the game is up! Nonsense!",0.277,0.062,0.662,0.8568,Positive
CHANNELS,8mR-_5r3lJM,@conversationwithpeace,We stand with you ❤️👍🏼👍🏼,1,2025-03-11T22:07:31Z,0,YouTube,We stand with you,0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@Abebi1,This moved me to tears….😢😢,7,2025-03-11T22:05:36Z,0,YouTube,This moved me to tears.,0.0,0.322,0.678,-0.2263,Negative
CHANNELS,8mR-_5r3lJM,@KIDSREALITIES,Well done lioness Natasha❤❤❤,2,2025-03-11T22:32:24Z,0,YouTube,Well done lioness Natasha,0.412,0.0,0.588,0.2732,Positive
CHANNELS,8mR-_5r3lJM,@addie1309,"My lady!!! Once a senator, always a SENATOR! So you're still SENATOR Akpoti-Uduaghan to us. We are proud of your boldness and audacity. These old randy criminals in the helms of affairs will learn one way or another. Shameless bunch!!!",3,2025-03-11T22:08:01Z,0,YouTube,"My lady!!! Once a senator, always a SENATOR! So you're still SENATOR Akpoti-Uduaghan to us. We are proud of your boldness and audacity. These old randy criminals in the helms of affairs will learn one way or another. Shameless bunch!!!",0.115,0.149,0.737,-0.3956,Negative
CHANNELS,8mR-_5r3lJM,@rahmannuhuopeyemi4390,Thanks for this action,1,2025-03-11T23:41:27Z,0,YouTube,Thanks for this action,0.492,0.0,0.508,0.4404,Positive
CHANNELS,8mR-_5r3lJM,@TheLegendsandLeaders,Is the UN any better.,4,2025-03-11T22:55:06Z,1,YouTube,Is the UN any better.,0.42,0.0,0.58,0.4404,Positive
CHANNELS,8mR-_5r3lJM,@babybash9988,"that's Shaw more of your truthfulness,Anty Natasha u are a hero",0,2025-03-13T01:43:05Z,0,YouTube,"that's Shaw more of your truthfulness,Anty Natasha u are a hero",0.265,0.0,0.735,0.5574,Positive
CHANNELS,8mR-_5r3lJM,@Emmanuel-b6d2c,Madam be strong Oyibo nor dey look tears ooo,8,2025-03-11T21:09:51Z,25,YouTube,Madam be strong Oyibo nor dey look tears ooo,0.415,0.0,0.585,0.608,Positive
CHANNELS,8mR-_5r3lJM,@diski007,"I love you, Sen. Natasha. That's how it's done.",7,2025-03-11T21:56:20Z,0,YouTube,"I love you, Sen. Natasha. That's how it's done.",0.344,0.0,0.656,0.6369,Positive
CHANNELS,8mR-_5r3lJM,@B_Lion231,Honestly i didn't see this coming. Voice of the voiceless,0,2025-03-11T22:21:15Z,0,YouTube,Honestly i didn't see this coming. Voice of the voiceless,0.25,0.0,0.75,0.4588,Positive
CHANNELS,8mR-_5r3lJM,@uchpapi,"There we have it guys, someone is finally stepping up 👏🏽👏🏽",25,2025-03-11T23:54:07Z,0,YouTube,"There we have it guys, someone is finally stepping up",0.0,0.0,1.0,0.0,Neutral
CHANNELS,8mR-_5r3lJM,@paulinekamau9633,Good for you Senator Natasha 👏🏾👏🏾👏🏾,0,2025-03-12T00:10:42Z,0,YouTube,Good for you Senator Natasha,0.42,0.0,0.58,0.4404,Positive
CHANNELS,8mR-_5r3lJM,@samtalkback,"Senator Natasha your VOICE it's a wake up call to end era of impunity in a public institution! Know that history will be benevolent to you. Brave heart woman, I salute your courage in shaming those career thieves in the senate.",15,2025-03-11T21:46:44Z,2,YouTube,"Senator Natasha your VOICE it's a wake up call to end era of impunity in a public institution! Know that history will be benevolent to you. Brave heart woman, I salute your courage in shaming those career thieves in the senate.",0.273,0.061,0.666,0.9098,Positive
CHANNELS,8mR-_5r3lJM,@edithonumbu2604,"You go girl!! My most powerful, l greet you specially and we are solidly behind you all the way👏👏👏👏👏👏👏👏👏👏👏",0,2025-03-12T07:39:22Z,0,YouTube,"You go girl!! My most powerful, l greet you specially and we are solidly behind you all the way",0.373,0.0,0.627,0.8597,Positive
CHANNELS,8mR-_5r3lJM,@charlyjasper1458,Senator Natasha is a woman of great honour. The Lord is your strength.,13,2025-03-11T21:33:58Z,0,YouTube,Senator Natasha is a woman of great honour. The Lord is your strength.,0.524,0.0,0.476,0.9001,Positive
CHANNELS,8mR-_5r3lJM,@josephineuju3947,"Correct move!!! I thank God for you. Take it to anywhere, take it to God, you're right. God'll answer our prayers and fight those predators to their knees, amen and amen ooh 🙏.",0,2025-03-11T23:51:07Z,0,YouTube,"Correct move!!! I thank God for you. Take it to anywhere, take it to God, you're right. God'll answer our prayers and fight those predators to their knees, amen and amen ooh .",0.193,0.066,0.74,0.6093,Positive
CHANNELS,8mR-_5r3lJM,@JamesVision-q3n,God bless and continue to protect this woman. Your voice shall be heard by God's Grace,4,2025-03-11T22:22:45Z,0,YouTube,God bless and continue to protect this woman. Your voice shall be heard by God's Grace,0.462,0.0,0.538,0.8519,Positive
CHANNELS,8mR-_5r3lJM,@kinghenry3843,Wow 👏well done God will see you through ❤,0,2025-03-12T05:22:00Z,0,YouTube,Wow well done God will see you through,0.615,0.0,0.385,0.7906,Positive
CHANNELS,8mR-_5r3lJM,@DarlintonDilichi,Akpabio is evil,5,2025-03-11T21:03:35Z,0,YouTube,Akpabio is evil,0.0,0.688,0.312,-0.6597,Negative
CHANNELS,8mR-_5r3lJM,@NwaosakweJames,God will see you through,0,2025-03-15T19:25:28Z,0,YouTube,God will see you through,0.344,0.0,0.656,0.2732,Positive
CHANNELS,8mR-_5r3lJM,@ibebi2988,A fantastic move from a fantastic woman. I Love your courage and fearlessness,5,2025-03-11T23:35:33Z,0,YouTube,A fantastic move from a fantastic woman. I Love your courage and fearlessness,0.676,0.0,0.324,0.9493,Positive
CHANNELS,8mR-_5r3lJM,@akinadeolajumoke9933,❤❤Go Senator Natasha ✅💯💯. I'm rooting for you my woman. God bless you more for this bold step🎉❤❤,0,2025-03-13T09:36:15Z,0,YouTube,Go Senator Natasha . I'm rooting for you my woman. God bless you more for this bold step,0.354,0.0,0.646,0.8036,Positive
CHANNELS,8mR-_5r3lJM,@abbyonas001,Shame on Akpabio!😮😮,4,2025-03-11T23:43:12Z,1,YouTube,Shame on Akpabio!,0.0,0.629,0.371,-0.5255,Negative
CHANNELS,8mR-_5r3lJM,@SUNNYPRAISE-q7s,Ma may God continue to strength you the more,0,2025-03-12T12:29:54Z,0,YouTube,Ma may God continue to strength you the more,0.431,0.0,0.569,0.6486,Positive
CHANNELS,8mR-_5r3lJM,@AiheOsas,"God bless you senator Natasha for standing up for women, you are not doing this for your self alone. Is too much for all these old politicians in Nigeria. You have tried beautiful woman 👍",12,2025-03-11T21:48:49Z,0,YouTube,"God bless you senator Natasha for standing up for women, you are not doing this for your self alone. Is too much for all these old politicians in Nigeria. You have tried beautiful woman",0.216,0.049,0.735,0.7783,Positive
CHANNELS,8mR-_5r3lJM,@VivianOgochukwu-c1c,Wow...a great voice for the women indeed,0,2025-03-11T22:12:40Z,0,YouTube,Wow...a great voice for the women indeed,0.406,0.0,0.594,0.6249,Positive
CHANNELS,8mR-_5r3lJM,@AM_impact1,"Childish, like a high school teenager",2,2025-03-11T21:48:50Z,1,YouTube,"Childish, like a high school teenager",0.287,0.253,0.46,0.0772,Positive
